comment_id,text,author_display_name,author_channel_url,published_at,updated_at,parent_id
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0VXmYPBhZ,bhai nashe me h ki gwaar ... 3months pehle konsi album aayi ...brbrabhi hdv2 aayi wo bhi trending me thi ek haftey .... tere bunty ka toh trending me nhi aaya ....brab tk,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-14T05:19:24Z,2024-12-14T05:19:24Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0W3lXCQCY,konse nashe me h bhai ...konsi album 3months pehle aayi ... public ko bewkoof mt bna...brbr3week pehle hdv2 aayi wo bhi 3 songs trending me they ...brbrtere bunty ka ek song bhi abtk nhi aaya trending me,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-14T05:24:03Z,2024-12-14T05:24:03Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0WtV39vuJ,"abbe raftar ka channel dekh le. 4 weeks pehele 9 tracks release huye hain.. uske views emiway ne apni, new album se 2 din mein cross kar diye",@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-14T05:31:15Z,2024-12-14T05:31:15Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0YTf9GMBJ,cross kr liya ... views likes kidr h bhai ...itne subs h fir bhi ye haal h...brabhi toh tu 3months bol rha tha ab 4weeks pe aagya ... gwaar brbrraftaar ke 9 tracks me 3 track trending me they ...tere bunty ka kya haal h,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-14T05:45:03Z,2024-12-14T05:45:03Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0YtESkqzH,abhi toh tu 3months bol rha tha bruss 9 tracks me 3 trending me they ...jis din release huye uske 3 ghantey baad ..brbrtera bunty ka toh abhi tk koe track trending me dikh bhi nhi rha,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-14T05:48:41Z,2024-12-14T05:48:41Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0ZEiNLsuq,abb tu sirf apna mazzak udwa raha hai bacche ..aur kuch nahi..raftaar ke 4 weeks ke views se jyada emiway ke 2 din mein ..,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-14T05:51:45Z,2024-12-14T05:51:45Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0ZTE79YJz,kya joke maara h...baaki bye khush reh,@Vairaagi97,http://www.youtube.com/@Vairaagi97,2024-12-14T05:53:44Z,2024-12-14T05:53:44Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC0a-0lCZ54,bechaara re.. har ek point pe tu laafe khaya..itni beizzati hui teri.. moo to dhak le,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-14T06:07:05Z,2024-12-14T06:07:05Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3AC3alN3gdT1,tere profile name pe abhi dhyan gaya.. abb tere actually daya aari hai lmao,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-15T10:11:33Z,2024-12-15T10:11:33Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ACRYZWI0KjU,honey ka aulaad raftaar,@ZunayedHassan-d5h,http://www.youtube.com/@ZunayedHassan-d5h,2024-12-24T17:25:21Z,2024-12-24T17:25:21Z,UgzEcJsp5bGndnnBceh4AaABAg
UgzEcJsp5bGndnnBceh4AaABAg.ABxUY0mRqs3ACjaVVuI3aX,ko kab use kiya honey ne?? ikka ne toh kabhi nhi bola ulta 6 sal phle wale live m raftar ko expose kardiya tha brbrhate karo lekin thoda limit m,@Satyamaargi,http://www.youtube.com/@Satyamaargi,2025-01-01T02:56:35Z,2025-01-01T02:56:35Z,UgzEcJsp5bGndnnBceh4AaABAg
Ugynvt3O3QXyR3SbTyV4AaABAg,bus in dono ki yeh hi ukat hai yo yo paji ke name ki dono bhikari bhikh kha rhe hai,@nawazgroupoframpur9320,http://www.youtube.com/@nawazgroupoframpur9320,2024-12-12T14:37:38Z,2024-12-12T14:37:38Z,
Ugynvt3O3QXyR3SbTyV4AaABAg.ABxLpYSCJvOABxmSqFyBHG,bantai raftaar ko kha gaya and you yo khud emiway ka fan hai,@devuniquedev1,http://www.youtube.com/@devuniquedev1,2024-12-12T18:39:03Z,2024-12-12T18:39:03Z,Ugynvt3O3QXyR3SbTyV4AaABAg
UgxqZ7tc7I11d5mQDwx4AaABAg,jab tak emiway bantai or yo yo honey singh jinda tab tak koi bhii indian hip hop ka king nahii bn sakta h ye dono own krtee h indian rap hiphop scene ko or ha ek baat bolunga haters ko tumhaari baato se ghanta farak nahii padhta baap to emiway or honey singh he h,@godevsharma,http://www.youtube.com/@godevsharma,2024-12-12T10:21:40Z,2024-12-12T10:21:40Z,
UgwaswP-qKIyaE5Xo0p4AaABAg,official two fathers of raftaar 1yo yo honey singh br2 emiway bantai,@godevsharma,http://www.youtube.com/@godevsharma,2024-12-12T10:19:18Z,2024-12-12T10:19:18Z,
UgzwQRyULwM7BGCfysF4AaABAg,ye raftaar k fans bohot udte h na aak kl raftaar ko hip hop ka king bata te h usk naam k aage raftaar ye emojis lagaate h to betaa sunlo uska baap emiway h raftaar ne aakr live maafi maangi thii emiway se bhai bhai bolkr ghanta kuch nahii hua us chodu se dr gaya vo emiway se emiway official father of raftaar,@godevsharma,http://www.youtube.com/@godevsharma,2024-12-12T10:17:15Z,2024-12-12T10:17:15Z,
UgxFDCoE12NyfK-OtIJ4AaABAg,2025 still legendary,@danishgourii,http://www.youtube.com/@danishgourii,2024-12-12T08:26:59Z,2024-12-12T08:26:59Z,
Ugwo0M10j5zj1yAhQoJ4AaABAg,anyone from 2025?,@Shivjeetgandhar,http://www.youtube.com/@Shivjeetgandhar,2024-12-12T04:26:13Z,2024-12-12T04:26:13Z,
UgxCqct_907I0X16I-F4AaABAg,the diss which changed the whole scene of ihh,@Feel_poetic,http://www.youtube.com/@Feel_poetic,2024-12-11T09:22:34Z,2024-12-11T09:22:34Z,
UgyYj0K9zjdXTs8U6Dd4AaABAg,kutte kitna bhokta hai,@dushyantjadeja1933,http://www.youtube.com/@dushyantjadeja1933,2024-12-10T08:56:28Z,2024-12-10T08:56:28Z,
UgwcfFAi2anubnWcqHF4AaABAg,good,@MahbobKhan-n1h,http://www.youtube.com/@MahbobKhan-n1h,2024-12-09T09:56:19Z,2024-12-09T09:56:19Z,
UgxpuvesyM9lJJuZPZt4AaABAg,once a legend said; chillane se banty rapper kya?,@sunnyasnani5209,http://www.youtube.com/@sunnyasnani5209,2024-12-08T22:47:41Z,2024-12-08T22:47:41Z,
UgyK6b0jxYEP-rzbehV4AaABAg,bantai hatela hai kule aam pela he,@Ashuupandey47,http://www.youtube.com/@Ashuupandey47,2024-12-08T20:21:36Z,2024-12-08T20:21:36Z,
UgyD0lTzXPbj-Cm2OSF4AaABAg,,@Ashuupandey47,http://www.youtube.com/@Ashuupandey47,2024-12-08T20:21:08Z,2024-12-08T20:21:08Z,
UgwIHL5e16C-whnI-O54AaABAg,chillane se gane nahi bante bhai chilla mat,@Satishhhh.__0,http://www.youtube.com/@Satishhhh.__0,2024-12-08T17:46:05Z,2024-12-08T17:46:05Z,
UgwIHL5e16C-whnI-O54AaABAg.ABnODHn2oVWAC6xv7MSJVJ,chilake gane ka har kisi ke bas ka nhi hard hu chote,@Zbrk1z,http://www.youtube.com/@Zbrk1z,2024-12-16T17:31:35Z,2024-12-16T17:31:35Z,UgwIHL5e16C-whnI-O54AaABAg
UgwMNZG4jjfC8bsTSX14AaABAg,this is the best dissss ever ever ever! brlove from bangladeshi hindus,@Rathin_buttertoast,http://www.youtube.com/@Rathin_buttertoast,2024-12-08T16:30:37Z,2024-12-08T16:30:37Z,
Ugw3w_BKGAEYbMhKCPl4AaABAg,2024,@lovestory12342,http://www.youtube.com/@lovestory12342,2024-12-08T08:45:43Z,2024-12-08T08:45:43Z,
UgzUe00DkScz5Kia5wJ4AaABAg,chillane se bante hai ganne kya?,@samurai0p397,http://www.youtube.com/@samurai0p397,2024-12-08T05:45:33Z,2024-12-08T05:45:33Z,
Ugw39pc4TYvJToZYBop4AaABAg,apna baap raftaar ko bhul to ni gya,@mandy999,http://www.youtube.com/@mandy999,2024-12-08T05:40:46Z,2024-12-08T05:40:46Z,
Ugw7V69fbeYuty99nwd4AaABAg,december 2024,@shahmeerbaig5112,http://www.youtube.com/@shahmeerbaig5112,2024-12-07T11:33:13Z,2024-12-07T11:33:13Z,
Ugwd0wcIs5YEOkCG1od4AaABAg,chhote tu srk nahi srk sirf ek hai,@Mdvlogs888,http://www.youtube.com/@Mdvlogs888,2024-12-07T10:41:52Z,2024-12-07T10:41:52Z,
UgyJPkL_CEuVIN-EMRN4AaABAg,who is after rohan vs mtv brnow this song makes more sense.,@izaq6545,http://www.youtube.com/@izaq6545,2024-12-07T08:04:19Z,2024-12-07T08:04:19Z,
Ugx1gzhr_qhXq9SZOXB4AaABAg,ab to emiway hi sahi lag raha. bc ye raftaar dogla hai,@prateekpandey1474,http://www.youtube.com/@prateekpandey1474,2024-12-07T06:11:48Z,2024-12-07T06:11:48Z,
UgxN65Ypvt1T8EbR5Nd4AaABAg,really intense song but still a banger,@mattdclxr6265,http://www.youtube.com/@mattdclxr6265,2024-12-07T05:40:29Z,2024-12-07T05:40:29Z,
UgxPJFq3lm5NxK2Oc-x4AaABAg,2024??,@jairajl,http://www.youtube.com/@jairajl,2024-12-07T01:55:36Z,2024-12-07T01:55:36Z,
Ugzq35__BraMm1woWHp4AaABAg,emiway bantai malum hai na,@x_stylish_vishal_0.45,http://www.youtube.com/@x_stylish_vishal_0.45,2024-12-07T00:54:13Z,2024-12-07T00:54:13Z,
UgxHkLuApRMWNC2Jh4N4AaABAg,hop king,@ngosiyengosiye6877,http://www.youtube.com/@ngosiyengosiye6877,2024-12-06T18:03:35Z,2024-12-06T18:03:35Z,
UgyJ0MuSW5p9_1_13Ch4AaABAg,advent of hip hop in india starts from here. before this it was very less and meagre,@teekshanheeragcet--,http://www.youtube.com/@teekshanheeragcet--,2024-12-06T12:26:09Z,2024-12-06T12:26:09Z,
UgxCb-n4cLZ_AAPlOaJ4AaABAg,,@adithyashukla4898,http://www.youtube.com/@adithyashukla4898,2024-12-06T12:00:42Z,2024-12-06T12:00:42Z,
Ugxr96bYaFbkmHE5PTd4AaABAg,06122024,@smackgamer3768,http://www.youtube.com/@smackgamer3768,2024-12-06T11:47:09Z,2024-12-06T11:47:09Z,
UgxmtkP-XNFaJa0fiZl4AaABAg,anyone in december,@rithekkhosla2656,http://www.youtube.com/@rithekkhosla2656,2024-12-06T11:14:21Z,2024-12-06T11:14:21Z,
Ugx3rt3VskiNaq2Mh914AaABAg,dope shope ki bhi 2 line likhi hogi raffu ne fir pura gana claim kar raha hai,@abhinavchahal9866,http://www.youtube.com/@abhinavchahal9866,2024-12-06T04:30:00Z,2024-12-06T04:30:00Z,
UgySRzCTCbR1H0dK3vh4AaABAg,2024 december m kon kon,@lucky_sheikh__786,http://www.youtube.com/@lucky_sheikh__786,2024-12-05T17:11:47Z,2024-12-05T17:11:47Z,
UgxG3ctEaVxkn9cuspJ4AaABAg,bangladesh 2025,@HifJrrkng,http://www.youtube.com/@HifJrrkng,2024-12-05T14:31:14Z,2024-12-05T14:31:14Z,
Ugy-XRGthL62goXm1z14AaABAg,both are good but raftaar is justt too good,@potiec_aasu,http://www.youtube.com/@potiec_aasu,2024-12-05T11:58:01Z,2024-12-05T11:58:01Z,
UgykdBTeWAMAlA4xNUN4AaABAg,raftaar bhai me sach bola tha chillane se bante gaane kya ?,@anilkushwaha7579,http://www.youtube.com/@anilkushwaha7579,2024-12-05T07:30:47Z,2024-12-05T07:30:47Z,
UgykdBTeWAMAlA4xNUN4AaABAg.ABeZQ4soYBkABwn5oSBldI,chilake gaane ka har kisi ke bass ka nhi,@Zbrk1z,http://www.youtube.com/@Zbrk1z,2024-12-12T09:25:25Z,2024-12-12T09:25:25Z,UgykdBTeWAMAlA4xNUN4AaABAg
UgykdBTeWAMAlA4xNUN4AaABAg.ABeZQ4soYBkACEz2EWfhy7,chilaaaa krr ganee kaa baskkaa bhii nhii hee kisii kee jhatuuu,@ajaymathur001,http://www.youtube.com/@ajaymathur001,2024-12-19T20:15:21Z,2024-12-19T20:15:21Z,UgykdBTeWAMAlA4xNUN4AaABAg
UgykdBTeWAMAlA4xNUN4AaABAg.ABeZQ4soYBkACTKy7t4JFt,choco du kya,@rohanpawar1108,http://www.youtube.com/@rohanpawar1108,2024-12-25T10:05:00Z,2024-12-25T10:05:00Z,UgykdBTeWAMAlA4xNUN4AaABAg
UgwDY4Fpv6tG2cc6S2F4AaABAg,"quot;phone pe baat kiya tha, recharge karaega kya?quot;",@harshsaxena3603,http://www.youtube.com/@harshsaxena3603,2024-12-05T01:08:58Z,2024-12-05T01:08:58Z,
UgwDY4Fpv6tG2cc6S2F4AaABAg.ABdsibhIyplABel92zlGiw,,@Shiivstar,http://www.youtube.com/@Shiivstar,2024-12-05T09:22:03Z,2024-12-05T09:22:03Z,UgwDY4Fpv6tG2cc6S2F4AaABAg
UgxSsVk4CjR4O6_qFD54AaABAg,anyone 2025,@Knowedge0,http://www.youtube.com/@Knowedge0,2024-12-04T13:06:12Z,2024-12-04T13:06:12Z,
UgzcoLlFaL7AQgbhG6t4AaABAg,where is mr.modi,@Iphonewalla._,http://www.youtube.com/@Iphonewalla._,2024-12-04T09:29:21Z,2024-12-04T09:29:21Z,
Ugw24voQ6uriaEfnVWl4AaABAg,but awesome,@sahilrana4692,http://www.youtube.com/@sahilrana4692,2024-12-04T04:58:19Z,2024-12-04T04:58:19Z,
UgxY3RHv4ZtVIhPx-8J4AaABAg,eminem ka copy song,@sahilrana4692,http://www.youtube.com/@sahilrana4692,2024-12-04T04:58:08Z,2024-12-04T04:58:08Z,
UgxAqwdlhG9Z4kIRW0B4AaABAg,"a href"" ke baad wow",@FREEFIREBOY143,http://www.youtube.com/@FREEFIREBOY143,2024-12-03T10:27:59Z,2024-12-03T10:27:59Z,
UgzVLAPG08zOgh95Z9V4AaABAg,hustle rohan ki controversy ke baad kon kon aaya,@JaanlewaSanam,http://www.youtube.com/@JaanlewaSanam,2024-12-03T02:04:47Z,2024-12-03T02:04:47Z,
UgzVLAPG08zOgh95Z9V4AaABAg.ABZpWephXnaAB_-Dg4W8B4,rohan ki story mein sun lia,@sarvagyabajpai4358,http://www.youtube.com/@sarvagyabajpai4358,2024-12-03T03:38:19Z,2024-12-03T03:38:19Z,UgzVLAPG08zOgh95Z9V4AaABAg
UgzVLAPG08zOgh95Z9V4AaABAg.ABZpWephXnaABb48BvuFWo,konsa controversy?,@adnotsabino3517,http://www.youtube.com/@adnotsabino3517,2024-12-03T22:59:44Z,2024-12-03T22:59:44Z,UgzVLAPG08zOgh95Z9V4AaABAg
UgwGAb0QVakOXot5FrN4AaABAg,2024me bhi hit song,@BikiKakati-qd4wj,http://www.youtube.com/@BikiKakati-qd4wj,2024-12-02T18:01:01Z,2024-12-02T18:01:01Z,
UgzBso_ZgZ0DfW-rRod4AaABAg,bohot dino bad fir se sun raha hu,@PrashikAvsarmol,http://www.youtube.com/@PrashikAvsarmol,2024-12-02T17:59:01Z,2024-12-02T17:59:01Z,
UgyYubxlBZ7B20HBnGJ4AaABAg,,@PradhumanGarg,http://www.youtube.com/@PradhumanGarg,2024-12-02T14:53:37Z,2024-12-02T14:53:37Z,
UgwwPqyb7ItT1n9fiwh4AaABAg,phirse aagaye thak thak karne 2024 december meh bantai,@saugatthapa9291,http://www.youtube.com/@saugatthapa9291,2024-12-02T14:53:17Z,2024-12-02T14:53:17Z,
Ugw_89Naj2uMKxSZBj14AaABAg,who is listening this song in dec 2024,@stardust1184,http://www.youtube.com/@stardust1184,2024-12-02T14:38:25Z,2024-12-02T14:38:25Z,
Ugy5wP8M5gRzG9110MB4AaABAg,nitesh bhi sahi hai hare krishna akash bhi achha hai hare krishna akash ek sales man hai alu aur pyaj bhi sale hai,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:07:07Z,2024-12-02T12:07:07Z,
UgzJAIt5nlJr1IRdwWZ4AaABAg,kaam per hua hare krishna,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:04:37Z,2024-12-02T12:04:37Z,
Ugyv-1RaFxikzvVd0l94AaABAg,akash is letrate with twelth class according to satyug hare krishna,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:04:16Z,2024-12-02T12:04:16Z,
UgxycUk6ywe1qGB4GBh4AaABAg,manager of worker as a helper hare krishna,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:02:35Z,2024-12-02T12:02:35Z,
UgwZsaE8EAD_T7IRWit4AaABAg,manager of 12. ghante kaam kar hare krishna,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:01:58Z,2024-12-02T12:01:58Z,
UgzJ4mg0roD9ZmUBLwh4AaABAg,12 ghante kaam kar hare krishna radha raani is created new past life of akash,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:01:14Z,2024-12-02T12:01:14Z,
UgxjHg0_dBwNo_pXO6V4AaABAg,radha raani is created new past life of akash,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T12:00:40Z,2024-12-02T12:00:40Z,
UgyEl5YzZvDOloY_HSJ4AaABAg,radha raani is created new past life of akash,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T11:58:19Z,2024-12-02T11:58:19Z,
Ugyt0-vkUgMkbZyeq1J4AaABAg,radha raani is created new past life of akash hare krishna,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T11:57:37Z,2024-12-02T11:57:37Z,
UgwO8IGQkRXuX8c5nQN4AaABAg,radha raani is created new past life of akash in majra worker,@PramodKumar-cd9sv,http://www.youtube.com/@PramodKumar-cd9sv,2024-12-02T11:54:39Z,2024-12-02T11:54:39Z,
UgyvQK7rg6bL46UMNy14AaABAg,wtf! 6y??,@yeasirarafat3564,http://www.youtube.com/@yeasirarafat3564,2024-12-01T14:34:07Z,2024-12-01T14:34:07Z,
UgwZVdJs-S2z0jL58jh4AaABAg,2025 main kon kon sun raha hai,@ShohidulIslam-ih7cq,http://www.youtube.com/@ShohidulIslam-ih7cq,2024-12-01T14:19:58Z,2024-12-01T14:19:58Z,
UgzpG5Jc8nSBxM9RmTF4AaABAg,anyone in 2025,@sanjay_d22,http://www.youtube.com/@sanjay_d22,2024-11-29T16:09:04Z,2024-11-29T16:09:04Z,
Ugygv2M912QH9VCYQL14AaABAg,real hiphop gt; gimmicks,@VinayKang,http://www.youtube.com/@VinayKang,2024-11-29T13:29:50Z,2024-11-29T13:29:50Z,
UgxnEQprdZujOFcPEd94AaABAg,,@Therock-r1l,http://www.youtube.com/@Therock-r1l,2024-11-29T04:04:08Z,2024-11-29T04:04:08Z,
UgwPBFQ_GEtcDIhocxV4AaABAg,missing this emiway,@rohitbarnwal3391,http://www.youtube.com/@rohitbarnwal3391,2024-11-28T08:07:24Z,2024-11-28T08:07:24Z,
UgwiXJnI8JcjYsMPKBJ4AaABAg,still undefeated,@Ashok2507chavan,http://www.youtube.com/@Ashok2507chavan,2024-11-28T04:21:58Z,2024-11-28T04:21:58Z,
UgxFgnTdOT4Qmw92Qfh4AaABAg,aslii war toh ye hai,@NazzSyed,http://www.youtube.com/@NazzSyed,2024-11-27T18:08:40Z,2024-11-27T18:08:40Z,
UgxM2UHBl_zhT3RlrCN4AaABAg,giraftar,@shera19987,http://www.youtube.com/@shera19987,2024-11-27T15:15:09Z,2024-11-27T15:15:09Z,
UgziwiRGSSsfZl5GiX94AaABAg,baap ne bete ko girafftar kar diye arara,@KidsImporment,http://www.youtube.com/@KidsImporment,2024-11-27T13:37:22Z,2024-11-27T13:37:22Z,
UgwFkc_XDPv9oVHythd4AaABAg,anyone from 2024 december?,@Sameer_comdey09_vlogs,http://www.youtube.com/@Sameer_comdey09_vlogs,2024-11-27T04:10:25Z,2024-11-27T04:10:25Z,
UgzZ3vuMP7wNUFpkVoB4AaABAg,nice bro,@Tabitjamohtabitjamoh,http://www.youtube.com/@Tabitjamohtabitjamoh,2024-11-27T01:07:32Z,2024-11-27T01:07:32Z,
Ugwn56zq70g9qcQ71vl4AaABAg,27112024,@HamzaSajawal-j8i,http://www.youtube.com/@HamzaSajawal-j8i,2024-11-26T20:33:04Z,2024-11-26T20:33:04Z,
UgxCXWqaAwnfsVCm2bx4AaABAg,zindagi me itna gahra shot kisi ne nhi diya hoga aaj takk,@lakshaswarnkar6450,http://www.youtube.com/@lakshaswarnkar6450,2024-11-26T14:47:10Z,2024-11-26T14:47:10Z,
Ugy-9Ov5ZJKzS6ylojN4AaABAg,real og idhar chal rha ha,@mdwarishansari9131,http://www.youtube.com/@mdwarishansari9131,2024-11-26T08:11:20Z,2024-11-26T08:11:20Z,
UgzSVbXVJDy2jfobeph4AaABAg,anyone from 2025 onwards,@Sahifarooqrather,http://www.youtube.com/@Sahifarooqrather,2024-11-25T06:17:13Z,2024-11-25T06:17:13Z,
Ugyz4D4ySZrob-G9Y4B4AaABAg,bantai,@cretion_09,http://www.youtube.com/@cretion_09,2024-11-24T09:36:09Z,2024-11-24T09:36:09Z,
UgyoOB17GN1M0rNa4cR4AaABAg,too fir 2saal kha tha,@TanveeraliBhatti-v1r,http://www.youtube.com/@TanveeraliBhatti-v1r,2024-11-23T19:52:30Z,2024-11-23T19:52:30Z,
UgyBhlsChzb4BT90v-R4AaABAg,fire hai,@bhamru997,http://www.youtube.com/@bhamru997,2024-11-22T18:07:53Z,2024-11-22T18:07:53Z,
UgzLiPu7P-xSMLuKWwV4AaABAg,girftar marwake manega,@bhamru997,http://www.youtube.com/@bhamru997,2024-11-22T18:07:01Z,2024-11-22T18:07:01Z,
Ugw3hLmX_FIoWt-xdGZ4AaABAg,is time ebmay king hein repper ka,@NamanMahanand-b2j,http://www.youtube.com/@NamanMahanand-b2j,2024-11-22T05:02:07Z,2024-11-22T05:02:07Z,
Ugy1XRlCpWG8lUqX9iV4AaABAg,this is the king god emiway,@coldbaby09,http://www.youtube.com/@coldbaby09,2024-11-21T17:52:11Z,2024-11-21T17:52:11Z,
UgzD-zpdfPFB9P0tMrB4AaABAg,rafftharuu,@AnilKumar-p9k9v,http://www.youtube.com/@AnilKumar-p9k9v,2024-11-21T16:24:48Z,2024-11-21T16:24:48Z,
Ugy-F_RSXlKecqyhpe54AaABAg,meri tarah future se kaun aaya hai yah video dekhne..,@aashkinge7768,http://www.youtube.com/@aashkinge7768,2024-11-21T14:50:46Z,2024-11-21T14:50:46Z,
UgwH-WCTXCK-VVLzvEx4AaABAg,yo yo x emiway,@AnitaDevi-j4h5r,http://www.youtube.com/@AnitaDevi-j4h5r,2024-11-21T14:19:17Z,2024-11-21T14:19:17Z,
Ugxh4vJkzLERm9NfTG14AaABAg,raftaar emiway,@itz_looser_2064,http://www.youtube.com/@itz_looser_2064,2024-11-21T08:37:32Z,2024-11-21T08:37:32Z,
UgzN5eYVh00vLK2P0CV4AaABAg,after 6 years koi logic nahi lag raha emiway k ganne mai. sadega thak thak bak bak karega. brraftaar k pass more facts hai.,@Zxcvbnmq527,http://www.youtube.com/@Zxcvbnmq527,2024-11-20T12:40:32Z,2024-11-20T12:40:32Z,
UgzN5eYVh00vLK2P0CV4AaABAg.AB3Uwhhx7taABDzgm5nHry,bewkoof the jo ise support kiya.,@Mani-fx8pb,http://www.youtube.com/@Mani-fx8pb,2024-11-24T14:30:23Z,2024-11-24T14:30:23Z,UgzN5eYVh00vLK2P0CV4AaABAg
UgzN5eYVh00vLK2P0CV4AaABAg.AB3Uwhhx7taABVIj2Bt_wt,"fx8pbonce legend aidquot;kya mila ise sar pe chadha ke, mehnge kharche ye bharke dikha dequot;.",@VirajAhir644,http://www.youtube.com/@VirajAhir644,2024-12-01T07:52:33Z,2024-12-01T07:52:33Z,UgzN5eYVh00vLK2P0CV4AaABAg
UgwiSKKJCQbm1ebBrwp4AaABAg,khimam wala paan,@ArmanAnsari-r6e4y,http://www.youtube.com/@ArmanAnsari-r6e4y,2024-11-19T14:41:09Z,2024-11-19T14:41:09Z,
UgyGtBzHRzq3VuLy8PZ4AaABAg,any one in 2025,@MdSanyMdSany-k4s,http://www.youtube.com/@MdSanyMdSany-k4s,2024-11-19T14:14:55Z,2024-11-19T14:14:55Z,
UgyMOoBYOvG56iwVcO54AaABAg,anyone from 2025?,@Iknow_01x,http://www.youtube.com/@Iknow_01x,2024-11-19T07:12:42Z,2024-11-19T07:12:42Z,
UgyoYq-ywGxQUbKbY0N4AaABAg,"a href"" best out of best",@szakishah-d1g,http://www.youtube.com/@szakishah-d1g,2024-11-18T12:19:00Z,2024-11-18T12:19:00Z,
Ugzxk8FLbBGZf41ND_94AaABAg,emiway pice,@Pathagamer1,http://www.youtube.com/@Pathagamer1,2024-11-17T18:19:53Z,2024-11-17T18:19:53Z,
UgzsVhHzP7nCebV95LJ4AaABAg,abe pata nahi iska awaaz itna irritating kyu ye .,@JonathanAmaral-r1z,http://www.youtube.com/@JonathanAmaral-r1z,2024-11-17T16:27:47Z,2024-11-17T16:27:47Z,
UgzGMyNXSz9R2CIuVwV4AaABAg,emiway vai always on fire,@Shurovghosh007,http://www.youtube.com/@Shurovghosh007,2024-11-17T14:25:27Z,2024-11-17T14:25:27Z,
UgyjEvfj2fLU1_kPLx94AaABAg,great,@ADARSHDHIMAN-w7o,http://www.youtube.com/@ADARSHDHIMAN-w7o,2024-11-17T13:20:41Z,2024-11-17T13:20:41Z,
UgxOaYlSQlQYIAgirCR4AaABAg,anyone in november 2024,@Harshupatil357,http://www.youtube.com/@Harshupatil357,2024-11-17T12:35:31Z,2024-11-17T12:35:31Z,
UgwdglzD9SvaOLud4E14AaABAg,desi me gata raftaar use sunke bunty hua tayar,@Raana1533,http://www.youtube.com/@Raana1533,2024-11-17T11:56:30Z,2024-11-17T11:56:30Z,
UgwdglzD9SvaOLud4E14AaABAg.AAwgWXBzSUPAAyg20Bzt6E,bantai always respected them at first but they always betrayed him .,@fuuuuuuyoo,http://www.youtube.com/@fuuuuuuyoo,2024-11-18T06:30:49Z,2024-11-18T06:30:49Z,UgwdglzD9SvaOLud4E14AaABAg
UgwWqkK2xgWJiP8WdPZ4AaABAg,raftaar marwaake rahega,@Jgv.Daksh_,http://www.youtube.com/@Jgv.Daksh_,2024-11-17T11:37:01Z,2024-11-17T11:37:19Z,
UgwEZaicqFUYmM6WsMB4AaABAg,,@DevilSmileok,http://www.youtube.com/@DevilSmileok,2024-11-16T09:47:06Z,2024-11-16T09:47:06Z,
UgyK9VktS9lUWCfAN054AaABAg,anyone from 2025,@Faizzgamer,http://www.youtube.com/@Faizzgamer,2024-11-16T05:06:23Z,2024-11-16T05:06:23Z,
UgxWt6LGcT1zi8n4zvZ4AaABAg,,@tarhjernia6111,http://www.youtube.com/@tarhjernia6111,2024-11-16T05:02:00Z,2024-11-16T05:02:00Z,
